Bright Pixel (ADU),Bias Shift (ADU),RAFTNAME,LSST_NUM,RUNNUM,EXTNAME,IMAGETAG,Filename
26521.0,2.92569990038644,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,66a09ec8f15e7817,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000233/MC_C_20211119_000233_R11_S02.fits
26415.0,2.653823943411494,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment04,66a09ec8f15e7817,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000233/MC_C_20211119_000233_R11_S02.fits
26485.0,2.064494109988553,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment03,66a09ec8f15e7817,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000233/MC_C_20211119_000233_R11_S02.fits
27002.0,1.709900730037183,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment14,67a3dc36bf79964b,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000036/MC_C_20211114_000036_R11_S02.fits
26824.0,3.0144714073718726,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,67a3dc36bf79964b,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000036/MC_C_20211114_000036_R11_S02.fits
26438.0,2.057331518920548,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,1e9ca7b3739b1363,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000200/MC_C_20211114_000200_R11_S02.fits
26978.0,2.310974439145073,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,1e9ca7b3739b1363,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000200/MC_C_20211114_000200_R11_S02.fits
26823.0,3.26765877594226,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,1e9ca7b3739b1363,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000200/MC_C_20211114_000200_R11_S02.fits
26824.0,3.889397841238388,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,41fe51cdd23f1e85,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000197/MC_C_20211114_000197_R11_S02.fits
26687.0,1.635716495783504,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,41fe51cdd23f1e85,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000197/MC_C_20211114_000197_R11_S02.fits
26772.0,3.1786184252181897,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,41fe51cdd23f1e85,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000197/MC_C_20211114_000197_R11_S02.fits
26479.0,1.5695848475449805,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment12,1d707480ebb42e2a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000227/MC_C_20211119_000227_R11_S02.fits
26521.0,2.893315812055768,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,1d707480ebb42e2a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000227/MC_C_20211119_000227_R11_S02.fits
26412.0,2.596764999392517,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment04,1d707480ebb42e2a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000227/MC_C_20211119_000227_R11_S02.fits
26978.0,3.127187403106363,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,2520aa8793a7ee91,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000023/MC_C_20211114_000023_R11_S02.fits
26826.0,2.507875130023727,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,2520aa8793a7ee91,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000023/MC_C_20211114_000023_R11_S02.fits
26683.0,3.165760361479653,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,2520aa8793a7ee91,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000023/MC_C_20211114_000023_R11_S02.fits
26772.0,2.731777353555661,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,2520aa8793a7ee91,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000023/MC_C_20211114_000023_R11_S02.fits
26823.0,3.629717842897502,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,b247880255e05ad9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000210/MC_C_20211114_000210_R11_S02.fits
26682.0,3.006481665202372,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,b247880255e05ad9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000210/MC_C_20211114_000210_R11_S02.fits
26772.0,2.2792128763984616,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,b247880255e05ad9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000210/MC_C_20211114_000210_R11_S02.fits
26858.0,1.374382860629895,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment02,b247880255e05ad9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000210/MC_C_20211114_000210_R11_S02.fits
26775.0,1.9181495601858176,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment12,c9d2f0705912694a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000167/MC_C_20211114_000167_R11_S02.fits
26439.0,2.6675994972603587,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,c9d2f0705912694a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000167/MC_C_20211114_000167_R11_S02.fits
26979.0,2.493366890608673,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,c9d2f0705912694a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000167/MC_C_20211114_000167_R11_S02.fits
26826.0,3.460550776937932,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,c9d2f0705912694a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000167/MC_C_20211114_000167_R11_S02.fits
26774.0,1.6964109751862315,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,c9d2f0705912694a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000167/MC_C_20211114_000167_R11_S02.fits
26687.0,1.2063501749141212,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment14,171c8a006c3e870,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000201/MC_C_20211119_000201_R11_S02.fits
26521.0,2.706010349766341,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,171c8a006c3e870,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000201/MC_C_20211119_000201_R11_S02.fits
26410.0,1.0811785796520774,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment04,171c8a006c3e870,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000201/MC_C_20211119_000201_R11_S02.fits
26411.0,1.6165624910837977,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment04,bdba566b40c870c3,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000073/MC_C_20211120_000073_R11_S02.fits
26486.0,1.726221230402706,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment03,bdba566b40c870c3,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000073/MC_C_20211120_000073_R11_S02.fits
26978.0,2.310778712243145,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,cb97d82a84565950,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000040/MC_C_20211114_000040_R11_S02.fits
26825.0,3.4728023321512898,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,cb97d82a84565950,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000040/MC_C_20211114_000040_R11_S02.fits
26855.0,2.0911764872594136,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment02,cb97d82a84565950,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000040/MC_C_20211114_000040_R11_S02.fits
26395.0,1.137345383175115,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment15,903f630b29d2de21,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000300/MC_C_20211119_000300_R11_S02.fits
26522.0,3.043090270170902,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,903f630b29d2de21,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000300/MC_C_20211119_000300_R11_S02.fits
26661.0,1.500204643722368,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment15,58014686461e7154,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000212/MC_C_20211114_000212_R11_S02.fits
26824.0,3.4662184979473194,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,58014686461e7154,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000212/MC_C_20211114_000212_R11_S02.fits
26482.0,1.5201964805484651,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment12,3f89ebe08cee5e29,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000082/MC_C_20211120_000082_R11_S02.fits
26686.0,1.2547103732064973,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment14,3f89ebe08cee5e29,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000082/MC_C_20211120_000082_R11_S02.fits
26659.0,2.2727203812336847,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment06,3f89ebe08cee5e29,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000082/MC_C_20211120_000082_R11_S02.fits
26522.0,2.8427293723657643,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,3f89ebe08cee5e29,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000082/MC_C_20211120_000082_R11_S02.fits
26413.0,2.343248543302756,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment04,3f89ebe08cee5e29,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000082/MC_C_20211120_000082_R11_S02.fits
26485.0,1.3783920346412246,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment03,3f89ebe08cee5e29,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000082/MC_C_20211120_000082_R11_S02.fits
26825.0,3.853702088797321,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,22db74709f1c6c17,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000128/MC_C_20211114_000128_R11_S02.fits
26681.0,3.221394208484902,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,22db74709f1c6c17,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000128/MC_C_20211114_000128_R11_S02.fits
26770.0,1.9486787664258247,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,22db74709f1c6c17,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000128/MC_C_20211114_000128_R11_S02.fits
26523.0,2.1365608371871883,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,857f19337c51fb63,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000055/MC_C_20211120_000055_R11_S02.fits
26486.0,2.199115767607786,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment03,857f19337c51fb63,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000055/MC_C_20211120_000055_R11_S02.fits
26479.0,1.181083115782317,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment12,6b05ae1629b83685,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000208/MC_C_20211119_000208_R11_S02.fits
26197.0,1.4807670767074892,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment13,6b05ae1629b83685,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000208/MC_C_20211119_000208_R11_S02.fits
26521.0,2.957562007423209,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,6b05ae1629b83685,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000208/MC_C_20211119_000208_R11_S02.fits
26410.0,2.8976171234910613,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment04,6b05ae1629b83685,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000208/MC_C_20211119_000208_R11_S02.fits
26560.0,1.2400719045115531,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment02,6b05ae1629b83685,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000208/MC_C_20211119_000208_R11_S02.fits
26688.0,1.3728067148156449,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment14,4f8f839c1fe2911d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000087/MC_C_20211120_000087_R11_S02.fits
26523.0,2.8616779549180937,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,4f8f839c1fe2911d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000087/MC_C_20211120_000087_R11_S02.fits
26823.0,3.6395682011312456,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,c8e3c69aaef838dd,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000086/MC_C_20211114_000086_R11_S02.fits
26682.0,3.057792328180984,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,c8e3c69aaef838dd,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000086/MC_C_20211114_000086_R11_S02.fits
26771.0,2.8717838129767315,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,c8e3c69aaef838dd,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000086/MC_C_20211114_000086_R11_S02.fits
26523.0,3.084891405750994,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,b04e0b1b3ad44f17,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000318/MC_C_20211119_000318_R11_S02.fits
26830.0,2.9002949340398567,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,b75f76318a0fd520,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000021/MC_C_20211114_000021_R11_S02.fits
26682.0,2.4257169841615243,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,b75f76318a0fd520,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000021/MC_C_20211114_000021_R11_S02.fits
27002.0,1.5007131091569852,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment14,2c188c24c699455a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000227/MC_C_20211114_000227_R11_S02.fits
26827.0,3.703519908762822,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,2c188c24c699455a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000227/MC_C_20211114_000227_R11_S02.fits
26682.0,3.3701324906395795,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,2c188c24c699455a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000227/MC_C_20211114_000227_R11_S02.fits
26857.0,1.9747681979772491,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment02,2c188c24c699455a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000227/MC_C_20211114_000227_R11_S02.fits
26981.0,2.677924016656222,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,777340ffb728184a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000149/MC_C_20211114_000149_R11_S02.fits
26823.0,4.2150382193693,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,777340ffb728184a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000149/MC_C_20211114_000149_R11_S02.fits
26436.0,2.7752456653875126,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,d6e278783b570452,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000009/MC_C_20211114_000009_R11_S02.fits
26824.0,3.4124966507933108,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,d6e278783b570452,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000009/MC_C_20211114_000009_R11_S02.fits
26855.0,2.2372102362324973,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment02,d6e278783b570452,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000009/MC_C_20211114_000009_R11_S02.fits
26824.0,3.183646512299858,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,50d863d0d3dbd17a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000224/MC_C_20211114_000224_R11_S02.fits
26772.0,2.35011596376744,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,50d863d0d3dbd17a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000224/MC_C_20211114_000224_R11_S02.fits
26435.0,2.421326417492453,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,8d5cc5c1ce3d3b0d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000125/MC_C_20211114_000125_R11_S02.fits
27001.0,1.6364812200980072,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment14,8d5cc5c1ce3d3b0d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000125/MC_C_20211114_000125_R11_S02.fits
26661.0,1.8550436129242185,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment15,8d5cc5c1ce3d3b0d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000125/MC_C_20211114_000125_R11_S02.fits
26978.0,1.6156256749503128,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,8d5cc5c1ce3d3b0d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000125/MC_C_20211114_000125_R11_S02.fits
26824.0,3.9348603405285,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,8d5cc5c1ce3d3b0d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000125/MC_C_20211114_000125_R11_S02.fits
26683.0,2.9912925935714387,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,8d5cc5c1ce3d3b0d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000125/MC_C_20211114_000125_R11_S02.fits
26774.0,2.9513452611955744,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,8d5cc5c1ce3d3b0d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000125/MC_C_20211114_000125_R11_S02.fits
26657.0,1.357231849983271,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment06,5ba10b177bf7f347,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000321/MC_C_20211119_000321_R11_S02.fits
26522.0,2.8337671572585776,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,5ba10b177bf7f347,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000321/MC_C_20211119_000321_R11_S02.fits
26411.0,1.9374351168056776,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment04,5ba10b177bf7f347,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000321/MC_C_20211119_000321_R11_S02.fits
26487.0,1.595277499568891,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment03,5ba10b177bf7f347,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000321/MC_C_20211119_000321_R11_S02.fits
27192.0,1.302608042595118,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment11,821fc8ed91d0f44f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000228/MC_C_20211114_000228_R11_S02.fits
26824.0,1.8362156832284475,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,821fc8ed91d0f44f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000228/MC_C_20211114_000228_R11_S02.fits
26681.0,2.731840212428683,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,821fc8ed91d0f44f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000228/MC_C_20211114_000228_R11_S02.fits
26523.0,3.1392130117655834,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,8d23ee80aca12bf9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000306/MC_C_20211119_000306_R11_S02.fits
26199.0,1.5439244686403475,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment13,200fa89058c78263,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000061/MC_C_20211120_000061_R11_S02.fits
26686.0,1.5718995837141578,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment14,200fa89058c78263,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000061/MC_C_20211120_000061_R11_S02.fits
26522.0,2.8538871232336365,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,200fa89058c78263,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000061/MC_C_20211120_000061_R11_S02.fits
26659.0,1.9467411731769872,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment06,8599b2bde9030b76,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000221/MC_C_20211119_000221_R11_S02.fits
26523.0,3.006263776002584,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,8599b2bde9030b76,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000221/MC_C_20211119_000221_R11_S02.fits
26558.0,1.5633650261268492,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment02,8599b2bde9030b76,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000221/MC_C_20211119_000221_R11_S02.fits
26774.0,2.250514694307806,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment12,89f9c532ae4c5c70,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000006/MC_C_20211114_000006_R11_S02.fits
27004.0,1.6663651112307147,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment14,89f9c532ae4c5c70,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000006/MC_C_20211114_000006_R11_S02.fits
26978.0,3.08890807464036,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,89f9c532ae4c5c70,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000006/MC_C_20211114_000006_R11_S02.fits
26822.0,4.082724792976124,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,89f9c532ae4c5c70,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000006/MC_C_20211114_000006_R11_S02.fits
26683.0,2.760517801441318,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,89f9c532ae4c5c70,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000006/MC_C_20211114_000006_R11_S02.fits
26482.0,2.0196257370681594,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment12,89e6997747576db4,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000279/MC_C_20211119_000279_R11_S02.fits
26685.0,1.006604928608281,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment14,89e6997747576db4,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000279/MC_C_20211119_000279_R11_S02.fits
26437.0,2.6065564067920883,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,95e8ec4a2f963eac,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000095/MC_C_20211114_000095_R11_S02.fits
27002.0,1.3687970886401268,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment14,95e8ec4a2f963eac,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000095/MC_C_20211114_000095_R11_S02.fits
26977.0,2.065723132129879,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,95e8ec4a2f963eac,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000095/MC_C_20211114_000095_R11_S02.fits
26827.0,3.349838696721322,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,95e8ec4a2f963eac,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000095/MC_C_20211114_000095_R11_S02.fits
26773.0,2.347601341514973,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,95e8ec4a2f963eac,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000095/MC_C_20211114_000095_R11_S02.fits
26437.0,1.452736108674988,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,7e3267321d418889,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000216/MC_C_20211114_000216_R11_S02.fits
26661.0,1.322670898846095,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment15,7e3267321d418889,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000216/MC_C_20211114_000216_R11_S02.fits
26823.0,2.983943479261729,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,7e3267321d418889,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000216/MC_C_20211114_000216_R11_S02.fits
26682.0,2.038146574890569,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,7e3267321d418889,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000216/MC_C_20211114_000216_R11_S02.fits
26977.0,2.491768072270082,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,ae85a68155a8463b,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000107/MC_C_20211114_000107_R11_S02.fits
26823.0,3.3258014328224634,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,ae85a68155a8463b,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000107/MC_C_20211114_000107_R11_S02.fits
26684.0,2.595238256438246,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,ae85a68155a8463b,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000107/MC_C_20211114_000107_R11_S02.fits
